DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"ABADIA DE GOIAS";21850.06;109250.42;87400.36;0.0;0.0;0.0;2746.89;4781.9800000000005;2035.0900000000001
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ABADIANIA;19053.32;95266.58;76213.26;0.0;0.0;0.0;2383.73;6137.03;3753.3
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ACREUNA;31758.760000000002;158793.94;127035.18000000001;0.0;0.0;0.0;3383.96;7435.26;4051.3
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ADELANDIA;5531.03;27655.22;22124.19;0.0;0.0;0.0;262.82;683.21;420.39
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"AGUA FRIA DE GOIAS";18626.36;93132.0;74505.64;0.0;0.0;0.0;380.22;1126.96;746.74
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"AGUA LIMPA";11135.92;55679.55;44543.63;0.0;0.0;0.0;720.75;720.75;0.0
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"AGUAS LINDAS DE GOIAS";38543.99;192720.06;154176.07;0.0;0.0;0.0;6672.71;20160.27;13487.56
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ALEXANIA;48741.63;243708.15;194966.52;0.0;0.0;0.0;7032.99;11502.07;4469.08
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ALOANDIA;5851.08;29255.34;23404.260000000002;0.0;0.0;0.0;459.69;764.8000000000001;305.11
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"ALTO HORIZONTE";81046.72;405233.59;324186.87;0.0;0.0;0.0;3068.11;4441.52;1373.41
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"ALTO PARAISO DE GOIAS";13184.83;65924.31;52739.48;0.0;0.0;0.0;1008.75;3338.71;2329.96
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"ALVORADA DO NORTE";11843.68;59218.24;47374.56;0.0;0.0;0.0;1822.43;3678.9700000000003;1856.54
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;AMARALINA;7768.4400000000005;38842.24;31073.8;0.0;0.0;0.0;305.55;651.04;345.49
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"AMERICANO DO BRASIL";5983.92;29919.73;23935.81;0.0;0.0;0.0;695.84;1870.9;1175.06
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;AMORINOPOLIS;7410.63;37052.96;29642.33;0.0;0.0;0.0;187.67000000000002;477.64;289.97
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ANAPOLIS;754680.14;3773400.6;3018720.46;0.0;0.0;0.0;167095.84;347111.69;180015.85
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ANHANGUERA;4668.82;23344.15;18675.33;0.0;0.0;0.0;352.43;915.1800000000001;562.75
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ANICUNS;24636.73;123183.73;98547.0;0.0;0.0;0.0;4374.14;7643.32;3269.1800000000003
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"APARECIDA DE GOIANIA";521716.03;2608580.18;2086864.15;0.0;0.0;0.0;161195.29;342484.18;181288.89
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"APARECIDA DO RIO DOCE";12022.92;60114.47;48091.55;0.0;0.0;0.0;1239.06;2085.78;846.72
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;APORE;29325.7;146628.69;117302.99;0.0;0.0;0.0;1265.21;2341.12;1075.91
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ARACU;5816.2;29081.03;23264.83;0.0;0.0;0.0;980.32;1390.42;410.1
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ARAGARCAS;11799.69;58998.47;47198.78;0.0;0.0;0.0;6594.21;11560.75;4966.54
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ARAGOIANIA;9145.64;45728.21;36582.57;0.0;0.0;0.0;1305.17;3273.53;1968.3600000000001
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ARAGUAPAZ;16191.62;80958.04000000001;64766.42;0.0;0.0;0.0;1129.56;1730.31;600.75
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ARENOPOLIS;12957.720000000001;64788.43;51830.71;0.0;0.0;0.0;631.48;915.38;283.90000000000003
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;ARUANA;20841.97;104209.96;83367.99;0.0;0.0;0.0;944.82;2529.39;1584.57
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;AURILANDIA;7771.29;38856.44;31085.15;0.0;0.0;0.0;949.86;1715.2;765.34
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;AVELINOPOLIS;6254.9800000000005;31275.04;25020.06;0.0;0.0;0.0;493.24;814.86;321.62
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;BALIZA;9304.68;46523.44;37218.76;0.0;0.0;0.0;263.25;748.07;484.82
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"BARRO ALTO";68453.24;342266.44;273813.2;0.0;0.0;0.0;1780.55;4612.8;2832.25
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"BELA VISTA DE GOIAS";80801.3;404006.41000000003;323205.11;0.0;0.0;0.0;5717.77;12375.130000000001;6657.360000000001
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"BOM JARDIM DE GOIAS";12547.300000000001;62736.62;50189.32;0.0;0.0;0.0;1437.8700000000001;4591.7;3153.83
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"BOM JESUS DE GOIAS";43062.87;215314.45;172251.58000000002;0.0;0.0;0.0;7175.66;14165.62;6989.96
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;BONFINOPOLIS;10770.47;53852.23;43081.76;0.0;0.0;0.0;1596.01;3769.05;2173.04
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;BONOPOLIS;9347.050000000001;46735.23;37388.18;0.0;0.0;0.0;566.36;1487.8700000000001;921.51
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;BRAZABRANTES;7768.650000000001;38843.17;31074.52;0.0;0.0;0.0;328.15000000000003;482.34000000000003;154.19
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;BRITANIA;17695.44;88477.18000000001;70781.74;0.0;0.0;0.0;1840.05;3919.9500000000003;2079.9
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"BURITI ALEGRE";26280.100000000002;131400.6;105120.5;0.0;0.0;0.0;3382.9700000000003;7992.63;4609.66
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"BURITI DE GOIAS";10213.52;51067.62;40854.1;0.0;0.0;0.0;778.7;1078.94;300.24
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;BURITINOPOLIS;12209.630000000001;61048.06;48838.43;0.0;0.0;0.0;563.4300000000001;826.3000000000001;262.87
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;CABECEIRAS;16917.98;84589.91;67671.93000000001;0.0;0.0;0.0;1181.94;2986.68;1804.74
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"CACHOEIRA ALTA";42802.67;214013.53;171210.86000000002;0.0;0.0;0.0;2056.26;4022.9300000000003;1966.67
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"CACHOEIRA DE GOIAS";9784.89;48924.48;39139.590000000004;0.0;0.0;0.0;251.27;485.25;233.98000000000002
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"CACHOEIRA DOURADA";61311.340000000004;306556.8;245245.46;0.0;0.0;0.0;2585.73;3644.07;1058.34
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;CACU;66908.13;334540.58;267632.45;0.0;0.0;0.0;5148.13;9639.25;4491.12
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;CAIAPONIA;44753.18;223765.94;179012.76;0.0;0.0;0.0;3480.82;6394.9800000000005;2914.16
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"CALDAS NOVAS";75158.61;375792.88;300634.27;0.0;0.0;0.0;33788.12;68024.59;34236.47
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;CALDAZINHA;6028.7;30143.68;24114.98;0.0;0.0;0.0;237.97;1060.07;822.1
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"CAMPESTRE DE GOIAS";7599.77;37998.94;30399.170000000002;0.0;0.0;0.0;463.01;1209.21;746.2
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;CAMPINACU;7575.16;37875.840000000004;30300.68;0.0;0.0;0.0;320.73;630.3000000000001;309.57
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;CAMPINORTE;10532.75;52663.71;42130.96;0.0;0.0;0.0;2910.2000000000003;7481.72;4571.52
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"CAMPO ALEGRE DE GOIAS";29704.39;148521.88;118817.49;0.0;0.0;0.0;1779.92;3771.36;1991.44
2019-02-05T00:00:00.000-02:00;201902;2019-02-05T00:00:00.000-02:00;"CAMPO LIMPO DE GOIAS";11456.550000000001;57282.87;45826.32;0.0;0.0;0.0;953.24;1813.66;860.4200000000001
