DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"ABADIA DE GOIAS";7384.360000000001;36921.67;29537.31;0.0;0.0;0.0;3089.3;14320.79;11231.49
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ABADIANIA;6434.46;32172.31;25737.850000000002;0.0;0.0;0.0;3698.64;16022.77;12324.130000000001
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ACREUNA;10835.03;54175.1;43340.07;0.0;0.0;0.0;6783.400000000001;32523.82;25740.420000000002
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ADELANDIA;1892.3700000000001;9461.98;7569.610000000001;0.0;0.0;0.0;1091.4;4202.82;3111.42
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"AGUA FRIA DE GOIAS";6360.2300000000005;31801.16;25440.93;0.0;0.0;0.0;694.57;2727.6;2033.03
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"AGUA LIMPA";3733.98;18669.93;14935.95;0.0;0.0;0.0;541.9;2455.01;1913.1100000000001
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"AGUAS LINDAS DE GOIAS";13078.87;65394.340000000004;52315.47;0.0;0.0;0.0;7529.12;26692.62;19163.5
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ALEXANIA;16555.2;82775.90000000001;66220.7;0.0;0.0;0.0;8289.65;39846.66;31557.010000000002
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ALOANDIA;2001.8400000000001;10009.17;8007.33;0.0;0.0;0.0;333.53000000000003;2527.91;2194.38
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"ALTO HORIZONTE";27632.52;138162.6;110530.08;0.0;0.0;0.0;2021.26;11939.76;9918.5
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"ALTO PARAISO DE GOIAS";4432.36;22161.84;17729.48;0.0;0.0;0.0;1430.6000000000001;8593.23;7162.63
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"ALVORADA DO NORTE";3974.94;19874.64;15899.7;0.0;0.0;0.0;2009.8;10719.26;8709.460000000001
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;AMARALINA;2654.85;13274.27;10619.42;0.0;0.0;0.0;167.61;1324.27;1156.66
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"AMERICANO DO BRASIL";2046.75;10233.73;8186.9800000000005;0.0;0.0;0.0;1702.72;8012.14;6309.42
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;AMORINOPOLIS;2533.65;12668.07;10134.42;0.0;0.0;0.0;660.67;4459.01;3798.34
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ANAPOLIS;257357.01;1286785.05;1029428.04;0.0;0.0;0.0;210204.80000000002;1271501.55;1061296.75
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ANHANGUERA;1598.49;7992.46;6393.97;0.0;0.0;0.0;194.94;791.4300000000001;596.49
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ANICUNS;8338.29;41691.38;33353.090000000004;0.0;0.0;0.0;7237.46;39560.03;32322.57
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"APARECIDA DE GOIANIA";177844.19;889221.03;711376.84;0.0;0.0;0.0;177289.6;1188373.1;1011083.5
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"APARECIDA DO RIO DOCE";4036.38;20181.82;16145.44;0.0;0.0;0.0;1150.46;7700.83;6550.37
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;APORE;10000.4;50002.130000000005;40001.73;0.0;0.0;0.0;952.62;3606.16;2653.54
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ARACU;1989.56;9947.880000000001;7958.320000000001;0.0;0.0;0.0;860.74;4105.16;3244.42
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ARAGARCAS;4024.25;20121.3;16097.050000000001;0.0;0.0;0.0;8806.82;41934.26;33127.44
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ARAGOIANIA;3120.06;15600.33;12480.27;0.0;0.0;0.0;2440.37;13494.95;11054.58
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ARAGUAPAZ;5457.06;27285.16;21828.100000000002;0.0;0.0;0.0;1608.1000000000001;9472.83;7864.7300000000005
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ARENOPOLIS;4424.67;22123.34;17698.670000000002;0.0;0.0;0.0;856.0600000000001;7557.99;6701.93
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;ARUANA;7042.55;35212.67;28170.12;0.0;0.0;0.0;890.03;11825.98;10935.95
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;AURILANDIA;2656.7000000000003;13283.42;10626.72;0.0;0.0;0.0;820.82;5196.57;4375.75
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;AVELINOPOLIS;2139.15;10695.61;8556.460000000001;0.0;0.0;0.0;868.97;2499.79;1630.82
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;BALIZA;3173.89;15869.56;12695.67;0.0;0.0;0.0;443.85;2482.04;2038.19
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"BARRO ALTO";23274.96;116374.59;93099.63;0.0;0.0;0.0;4831.76;21074.8;16243.04
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"BELA VISTA DE GOIAS";27499.31;137496.39;109997.08;0.0;0.0;0.0;9343.29;55641.630000000005;46298.340000000004
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"BOM JARDIM DE GOIAS";4285.34;21426.74;17141.4;0.0;0.0;0.0;1878.49;11893.83;10015.34
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"BOM JESUS DE GOIAS";14626.52;73132.5;58505.98;0.0;0.0;0.0;10257.59;66349.5;56091.91
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;BONFINOPOLIS;3609.21;18045.95;14436.74;0.0;0.0;0.0;1717.1000000000001;7831.27;6114.17
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;BONOPOLIS;3193.81;15969.050000000001;12775.24;0.0;0.0;0.0;525.0;3082.55;2557.55
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;BRAZABRANTES;2656.02;13280.17;10624.15;0.0;0.0;0.0;518.03;3644.63;3126.6
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;BRITANIA;5970.7;29853.52;23882.82;0.0;0.0;0.0;1613.44;10635.27;9021.83
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"BURITI ALEGRE";8897.87;44489.35;35591.48;0.0;0.0;0.0;3805.35;21234.37;17429.02
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"BURITI DE GOIAS";3419.28;17096.48;13677.2;0.0;0.0;0.0;2018.89;5761.63;3742.7400000000002
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;BURITINOPOLIS;4100.35;20501.79;16401.44;0.0;0.0;0.0;382.94;2609.96;2227.02
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;CABECEIRAS;5769.6;28848.06;23078.46;0.0;0.0;0.0;2027.04;7849.88;5822.84
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CACHOEIRA ALTA";14533.43;72667.1;58133.67;0.0;0.0;0.0;3984.1800000000003;50070.15;46085.97
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CACHOEIRA DE GOIAS";3272.9500000000003;16364.630000000001;13091.68;0.0;0.0;0.0;554.22;2286.53;1732.31
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CACHOEIRA DOURADA";20921.71;104608.49;83686.78;0.0;0.0;0.0;2969.14;14444.95;11475.81
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;CACU;22825.86;114129.36;91303.5;0.0;0.0;0.0;6729.0;42623.93;35894.93
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;CAIAPONIA;15265.94;76329.76;61063.82;0.0;0.0;0.0;6849.74;28813.39;21963.65
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CALDAS NOVAS";25570.02;127850.01000000001;102279.99;0.0;0.0;0.0;35695.340000000004;248804.49;213109.15
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;CALDAZINHA;2062.1;10310.35;8248.25;0.0;0.0;0.0;709.74;5262.32;4552.58
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CAMPESTRE DE GOIAS";2592.98;12964.800000000001;10371.82;0.0;0.0;0.0;716.5500000000001;5027.54;4310.99
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;CAMPINACU;2589.2000000000003;12945.92;10356.72;0.0;0.0;0.0;1224.88;5774.39;4549.51
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;CAMPINORTE;3598.03;17990.21;14392.18;0.0;0.0;0.0;3439.69;21173.74;17734.05
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CAMPO ALEGRE DE GOIAS";14634.41;73172.13;58537.72;0.0;0.0;0.0;1904.13;13361.16;11457.03
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CAMPO LIMPO DE GOIAS";3908.57;19542.84;15634.27;0.0;0.0;0.0;2312.11;8230.68;5918.57
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CAMPOS BELOS";3742.4900000000002;18712.600000000002;14970.11;0.0;0.0;0.0;3638.94;30034.95;26396.010000000002
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CAMPOS VERDES";3436.16;17180.68;13744.52;0.0;0.0;0.0;465.5;5074.53;4609.03
2019-05-07T00:00:00.000-03:00;201905;2019-05-07T00:00:00.000-03:00;"CARMO DO RIO VERDE";7266.72;36333.450000000004;29066.73;0.0;0.0;0.0;7736.58;25735.15;17998.57
